1341892800,7.239,9423250,33442,13.14685686,1769,0.5,0
1342065600,7.32,9437650,26493,13.14685686,1793,0.5,0
1342238400,7.68891,9453150,25417,12.9727263,1814,0.5,0
1342411200,8.2899,9468000,30561,12.88566102,1838,0.5,0
1342584000,9.39899,9484400,30733,14.00960107,1867,0.5,0
1342756800,9.23355,9498500,35383,12.89625529,1896,0.5,0
1342929600,9,9512950,29975,12.89625529,1924,0.5,0
1343102400,8.96,9528500,29945,14.93738922,1951,0.5,0
1343275200,8.9,9545100,30652,16.51462907,1976,0.5,0
1343448000,8.93,9562000,33187,15.77239855,2000,0.5,0
1343620800,9.15,9578500,38204,18.73004176,2030,0.5,0
1343793600,9.54,9592200,34163,14.27532912,2060,0.5,0
1343966400,11.1188,9608550,29356,17.51512013,2086,1,0
1344139200,11.1869,9623300,32003,14.680303,2111,1,0
1344312000,11.04,9637800,28636,15.08527688,2136,1,0
1344484800,12,9654250,33117,16.09771157,2164,1,0
1344657600,11.59788,9670350,29979,15.9964681,2186,1,0
1344830400,11.86999,9686450,49678,16.66300633,2219,1,0
1345003200,12.67,9703150,49070,18.62336001,2256,1,0
1345176000,15.4,9718000,40897,15.57392095,2293,1,0
1345348800,12,9733300,35022,17.20754902,2326,1,0
1345521600,10.29999,9751800,40494,19.7124454,2358,1,0
1345694400,10.25,9767500,31765,17.96990879,2387,1,0
1345867200,10.25,9781850,35491,15.89357527,2413,1,0
1346040000,12.14999,9798100,31308,18.07742531,2438,1,0
1346212800,11.20999,9813900,33804,20.13995034,2463,1,0
1346385600,10.8359,9828950,41495,17.34947529,2493,1,0
1346558400,10.18999,9844750,31268,18.56272532,2523,1,0
1346731200,10.5934,9860150,36940,15.52960026,2556,1,0
1346904000,11.17,9878450,44218,24.90946413,2591,1,0
1347076800,11.21,9894050,34359,18.74905902,2619,1,0
1347249600,11.127,9908900,32055,19.28474642,2644,1,0
1347422400,11.3789,9923850,30406,18.88298087,2672,1,0
1347595200,11.75,9939200,35146,21.69533972,2699,1,0
1347768000,11.99,9953850,27351,20.08827752,2724,1,0
1347940800,12.09,9971000,31313,22.36494897,2748,1,0
1348113600,12.68666,9985500,33825,20.92944794,2776,1,0
1348286400,12.4433,10002250,23847,24.48887787,2801,1,0
1348459200,12.29888,10017500,31279,22.21084272,2826,1,0
1348632000,12.28,10032100,31886,20.35993916,2849,1,0
1348804800,12.444,10047450,29898,23.34986029,2875,1,0
1348977600,12.47499,10063450,21143,21.64133393,2897,1,0
1349150400,12.88,10077650,28543,19.36329878,2922,0.5,0
1349323200,13.0899,10091250,29518,20.34741197,2951,0.5,0
1349496000,12.89999,10105150,35662,21.56218283,2981,0.5,0
